Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154	2/67	0.001455466416846411	0.002875142675901517	0	0	40.8574358974359	266.8982937419867	PSMB5;PSMD3
G1/S DNA Damage Checkpoints R-HSA-69615	2/67	0.001455466416846411	0.002875142675901517	0	0	40.8574358974359	266.8982937419867	PSMB5;PSMD3
Orc1 Removal From Chromatin R-HSA-68949	2/69	0.0015427938045197342	0.003022872413733788	0	0	39.63383084577114	256.59577607630155	PSMB5;PSMD3
SARS-CoV-2 Infection R-HSA-9694516	3/283	0.0016455509519189386	0.003184958140790811	0	0	15.078826530612245	96.65045322367297	AKT2;AKT3;AKT1
CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017	2/72	0.0016783804310391412	0.003184958140790811	0	0	37.92952380952381	242.3668495875679	PSMB5;PSMD3
Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184	2/72	0.0016783804310391412	0.003184958140790811	0	0	37.92952380952381	242.3668495875679	PSMB5;PSMD3
Regulation Of RUNX2 Expression And Activity R-HSA-8939902	2/72	0.0016783804310391412	0.003184958140790811	0	0	37.92952380952381	242.3668495875679	PSMB5;PSMD3
APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178	2/73	0.001724797657590095	0.003197509503686253	0	0	37.393427230046946	237.92112281582436	PSMB5;PSMD3
APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419	2/73	0.001724797657590095	0.003197509503686253	0	0	37.393427230046946	237.92112281582436	PSMB5;PSMD3
Cellular Response To Hypoxia R-HSA-1234174	2/73	0.001724797657590095	0.003197509503686253	0	0	37.393427230046946	237.92112281582436	PSMB5;PSMD3
Vesicle-mediated Transport R-HSA-5653656	4/637	0.0017424141651063152	0.003205510028936046	0	0	9.405760116660591	59.74993760302186	AKT2;AKT3;AKT1;SLC2A4
APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409	2/75	0.001819458958372403	0.0033218909770284023	0	0	36.36529680365297	229.43651599154194	PSMB5;PSMD3
Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814	2/76	0.0018677011427961764	0.003384330642209613	0	0	35.87207207207207	225.38591265569076	PSMB5;PSMD3
ABC Transporter Disorders R-HSA-5619084	2/77	0.0019165497585845446	0.003446929043424442	0	0	35.392	221.4558385121911	PSMB5;PSMD3
FCERI Mediated NF-kB Activation R-HSA-2871837	2/78	0.001966003863019372	0.0034838744925563873	0	0	34.924561403508775	217.64121558549033	PSMB5;PSMD3
Nuclear Events Mediated By NFE2L2 R-HSA-9759194	2/78	0.001966003863019372	0.0034838744925563873	0	0	34.924561403508775	217.64121558549033	PSMB5;PSMD3
Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372	2/79	0.002016062515791275	0.0035465041336182283	0	0	34.46926406926407	213.93724181871363	PSMB5;PSMD3
Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408	2/80	0.002066724775608501	0.0036092802240699183	0	0	34.02564102564103	210.33937283796348	PSMB5;PSMD3
Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253	2/84	0.00227539112013874	0.003945102589593068	0	0	32.359349593495935	196.92616533267545	PSMB5;PSMD3
Hedgehog On State R-HSA-5632684	2/85	0.0023290573481455495	0.004009305863593411	0	0	31.967871485943775	193.7985608530978	PSMB5;PSMD3
APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143	2/87	0.0024381828317910324	0.004167390513912332	0	0	31.21254901960784	187.79037166076333	PSMB5;PSMD3
PCP/CE Pathway R-HSA-4086400	2/88	0.002493640221385313	0.0042321640377032425	0	0	30.848062015503874	184.90364463692268	PSMB5;PSMD3
Transport Of Small Molecules R-HSA-382551	4/706	0.0025376424450522803	0.004267194201922937	0	0	8.451019066403681	50.50768278230202	PSMB5;PSMD3;SLC2A4;SGK1
ER-Phagosome Pathway R-HSA-1236974	2/89	0.0025496928011489745	0.004267194201922937	0	0	30.491954022988505	182.0913142909148	PSMB5;PSMD3
Switching Of Origins To A Post-Replicative State R-HSA-69052	2/90	0.002606339640296749	0.004302245570626825	0	0	30.143939393939394	179.35066618597747	PSMB5;PSMD3
MAPK6/MAPK4 Signaling R-HSA-5687128	2/90	0.002606339640296749	0.004302245570626825	0	0	30.143939393939394	179.35066618597747	PSMB5;PSMD3
Downstream TCR Signaling R-HSA-202424	2/94	0.0028388510214479115	0.004654170722237732	0	0	28.827536231884057	169.05493156649112	PSMB5;PSMD3
Transcriptional Regulation By RUNX3 R-HSA-8878159	2/95	0.002898455238491486	0.004688105452862068	0	0	28.516129032258064	166.63620601613766	PSMB5;PSMD3
UCH Proteinases R-HSA-5689603	2/95	0.002898455238491486	0.004688105452862068	0	0	28.516129032258064	166.63620601613766	PSMB5;PSMD3
Hedgehog Off State R-HSA-5610787	2/98	0.00308079638844763	0.004917032646462774	0	0	27.620833333333334	159.71932342658255	PSMB5;PSMD3
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236	2/98	0.00308079638844763	0.004917032646462774	0	0	27.620833333333334	159.71932342658255	PSMB5;PSMD3
CLEC7A (Dectin-1) Signaling R-HSA-5607764	2/99	0.003142749862972081	0.004982912611685997	0	0	27.334707903780068	157.52054884522119	PSMB5;PSMD3
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541	2/100	0.00320528834894988	0.00504885288952236	0	0	27.05442176870748	155.3722787250682	PSMB5;PSMD3
ABC-family Proteins Mediated Transport R-HSA-382556	2/102	0.0033321166769984686	0.005214546228289811	0	0	26.510666666666665	151.2207540022897	PSMB5;PSMD3
Antigen processing-Cross Presentation R-HSA-1236975	2/104	0.0034612740273215416	0.005381722842480591	0	0	25.988235294117647	147.2524218660231	PSMB5;PSMD3
SARS-CoV Infections R-HSA-9679506	3/369	0.0034951978347058993	0.005399632552334114	0	0	11.485362997658079	64.96540871593109	AKT2;AKT3;AKT1
Signaling By B Cell Receptor (BCR) R-HSA-983705	2/109	0.0037943088288471378	0.0058243848901411484	0	0	24.76760124610592	138.06087583392627	PSMB5;PSMD3
Assembly Of Pre-Replicative Complex R-HSA-68867	2/110	0.003862647016180469	0.005891759056325905	0	0	24.537037037037038	136.33765577647105	PSMB5;PSMD3
Interleukin-1 Signaling R-HSA-9020702	2/114	0.004141740194668265	0.0062777319931764265	0	0	23.65595238095238	129.79167665406294	PSMB5;PSMD3
TCR Signaling R-HSA-202403	2/116	0.004284718342406078	0.006453857003249156	0	0	23.23859649122807	126.71310578103383	PSMB5;PSMD3
Synthesis Of DNA R-HSA-69239	2/119	0.004503454661655143	0.006741196108440307	0	0	22.63931623931624	122.3181988369672	PSMB5;PSMD3
DNA Replication Pre-Initiation R-HSA-69002	2/127	0.005111625196817337	0.0076043313113146795	0	0	21.181866666666668	111.76056733723074	PSMB5;PSMD3
Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	2/130	0.005348947743189217	0.007860343939686593	0	0	20.682291666666668	108.18607748194202	PSMB5;PSMD3
Host Interactions Of HIV Factors R-HSA-162909	2/130	0.005348947743189217	0.007860343939686593	0	0	20.682291666666668	108.18607748194202	PSMB5;PSMD3
Signaling By Hedgehog R-HSA-5358351	2/135	0.005755612715563389	0.008406682814853192	0	0	19.899749373433583	102.63454491244192	PSMB5;PSMD3
Signaling By Interleukins R-HSA-449147	3/453	0.006196688195661132	0.008996396717797187	0	0	9.301428571428572	47.28604719835103	PSMB5;PSMD3;AKT1
C-type Lectin Receptors (CLRs) R-HSA-5621481	2/141	0.006261834324439534	0.009036539354430705	0	0	19.035011990407675	96.56998586537334	PSMB5;PSMD3
Beta-catenin Independent WNT Signaling R-HSA-3858494	2/142	0.006348125039416992	0.009106536514877946	0	0	18.898095238095237	95.61672289896464	PSMB5;PSMD3
SHC-related Events Triggered By IGF1R R-HSA-2428933	1/8	0.00678090602009761	0.009669812726884757	0	0	178.35714285714286	890.6521752159383	IGF1
G2/M Checkpoints R-HSA-69481	2/148	0.006877312024858715	0.00974960116465265	0	0	18.115981735159817	90.2090273817315	PSMB5;PSMD3
Interleukin-1 Family Signaling R-HSA-446652	2/152	0.007240937002024083	0.010205063260162598	0	0	17.629333333333335	86.8774368332785	PSMB5;PSMD3
DNA Replication R-HSA-69306	2/155	0.007519303745517923	0.01053576862017337	0	0	17.281045751633986	84.50918235493056	PSMB5;PSMD3
PTK6 Regulates RTKs And Their Effectors AKT1 And DOK1 R-HSA-8849469	1/9	0.0076254739654265415	0.010622770090565298	0	0	156.0546875	760.9633551596094	AKT1
Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation R-HSA-1474151	1/10	0.00846936628057759	0.0117305590437885	0	0	138.70833333333334	661.8190142974174	AKT1
Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553	2/167	0.008680688799224012	0.011954548574931355	0	0	16.014545454545456	76.01551262514324	PSMB5;PSMD3
Separation Of Sister Chromatids R-HSA-2467813	2/170	0.008982898405752818	0.012300446112422894	0	0	15.726190476190476	74.10861403273024	PSMB5;PSMD3
eNOS Activation R-HSA-203615	1/11	0.009312583434128836	0.01267984524081949	0	0	124.83125	583.7594513941907	AKT1
Disorders Of Transmembrane Transporters R-HSA-5619115	2/176	0.009601392042473098	0.01299963754065178	0	0	15.179310344827586	70.52075625998769	PSMB5;PSMD3
G2/M Transition R-HSA-69275	2/182	0.010238498801801513	0.013784794476168517	0	0	14.668888888888889	67.20698531600091	PSMB5;PSMD3
Mitotic G2-G2/M Phases R-HSA-453274	2/184	0.010454972430598794	0.013998046420968385	0	0	14.506227106227106	66.15822477819844	PSMB5;PSMD3
Ub-specific Processing Proteases R-HSA-5689880	2/201	0.01237673461794994	0.01647951957417644	0	0	13.255611390284757	58.217807593481794	PSMB5;PSMD3
Disease R-HSA-1643685	5/1736	0.012495232574171143	0.016545884892171677	0	0	4.393414211438475	19.25373403340666	PSMB5;AKT2;AKT3;PSMD3;AKT1
Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131	1/15	0.012678709933633063	0.01667467138771755	0	0	89.14732142857143	389.38044082427126	AKT1
Transcriptional Regulation By RUNX1 R-HSA-8878171	2/204	0.012730869441244937	0.01667467138771755	0	0	13.056765676567657	56.97614224616206	PSMB5;PSMD3
Signaling By ROBO Receptors R-HSA-376176	2/209	0.013330956809030474	0.017366273464736997	0	0	12.73816425120773	54.99914338699634	PSMB5;PSMD3
Butyrate Response Factor 1 Binds And Destabilizes mRNA R-HSA-450385	1/17	0.014357734707201343	0.018503818526393174	0	0	77.99609375	330.9738092431344	AKT1
KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604	1/17	0.014357734707201343	0.018503818526393174	0	0	77.99609375	330.9738092431344	AKT1
GPCR Downstream Signaling R-HSA-388396	3/619	0.014514158108953384	0.018605915448179605	0	0	6.737128942486085	28.51577868832723	AKT2;AKT3;AKT1
HIV Infection R-HSA-162906	2/229	0.0158526874455512	0.02021427340940656	0	0	11.604111600587371	48.092268546283506	PSMB5;PSMD3
Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085	1/19	0.01603407239546545	0.020231473546110854	0	0	69.32291666666667	286.5143387139707	IGF1
Metabolism Of Cofactors R-HSA-8978934	1/19	0.01603407239546545	0.020231473546110854	0	0	69.32291666666667	286.5143387139707	AKT1
Mitotic Anaphase R-HSA-68882	2/232	0.016247437363489936	0.020393918773963928	0	0	11.451014492753623	47.176119481987065	PSMB5;PSMD3
Mitotic Metaphase And Anaphase R-HSA-2555396	2/233	0.01637996380008866	0.02045373718042159	0	0	11.400865800865802	46.876898990769746	PSMB5;PSMD3
Neddylation R-HSA-8951664	2/237	0.016914763977237665	0.02101267071399112	0	0	11.2045390070922	45.70968360946563	PSMB5;PSMD3
Metabolism Of RNA R-HSA-8953854	3/666	0.017642299506591956	0.021773276506428896	0	0	6.244343891402715	25.211262957231614	PSMB5;PSMD3;AKT1
Cellular Hexose Transport R-HSA-189200	1/21	0.01770772695128657	0.021773276506428896	0	0	62.384375	251.6432336564321	SLC2A4
Platelet Activation, Signaling And Aggregation R-HSA-76002	2/254	0.019270425777399573	0.023493820127073545	0	0	10.43968253968254	41.22822413402327	AKT1;IGF1
Signaling By GPCR R-HSA-372790	3/689	0.019301976701911045	0.023493820127073545	0	0	6.027800916284881	23.79503205620966	AKT2;AKT3;AKT1
Immune System R-HSA-168256	5/1943	0.019697772923624055	0.023855091832127626	0	0	3.8796439628482973	15.236330586064188	PSMB5;AKT2;AKT3;PSMD3;AKT1
RAF/MAP Kinase Cascade R-HSA-5673001	2/271	0.021757219432390063	0.026087014344308483	0	0	9.771499380421314	37.40343960963974	PSMB5;PSMD3
Cell Cycle Checkpoints R-HSA-69620	2/271	0.021757219432390063	0.026087014344308483	0	0	9.771499380421314	37.40343960963974	PSMB5;PSMD3
MAPK1/MAPK3 Signaling R-HSA-5684996	2/277	0.02266550895577002	0.026964257073213867	0	0	9.555393939393939	36.18542583802265	PSMB5;PSMD3
Integrin Signaling R-HSA-354192	1/27	0.02271263147660753	0.026964257073213867	0	0	47.97355769230769	181.5719549673859	AKT1
